时间,,地区,变电站名称,变电站电压等级,主变名称,油温(℃),有功值(MW),无功值(MW),电流值(A),母线名称,母线电压(kV),温度(℃),湿度(%),气压(Pa),10分钟最大风速(m/s),最大风速时风向,雨量(mm)
2019/1/3 12:40,2019,Y地市,Y01变电站,220kV,1号主变,28.271484,85.810738,20.163179,223.769531,220千伏正母线,227.648438,7.2,59,1032.9,4.8,111,0
2019/1/3 12:50,2019,Y地市,Y01变电站,220kV,1号主变,28.183594,86.748558,21.971836,226.757812,220千伏正母线,227.197266,7.3,58,1032.6,4.8,111,0
2019/1/3 13:00,2019,Y地市,Y01变电站,220kV,1号主变,28.154297,87.01651,22.038824,227.988281,220千伏正母线,227.132812,7.4,58,1032.4,4.8,117,0
2019/1/3 13:10,2019,Y地市,Y01变电站,220kV,1号主变,28.154297,87.351448,23.11062,228.164062,220千伏正母线,227.068359,7.4,58,1032.3,5.2,88,0
2019/1/3 13:20,2019,Y地市,Y01变电站,220kV,1号主变,28.271484,86.748558,23.177608,227.988281,220千伏正母线,226.037109,7.3,58,1032.2,5.2,88,0
2019/1/3 13:30,2019,Y地市,Y01变电站,220kV,1号主变,28.974609,87.753372,23.378571,229.570312,220千伏正母线,227.132812,7.5,59,1032.2,5.2,88,0
2019/1/3 13:40,2019,Y地市,Y01变电站,220kV,1号主变,29.003906,86.212662,23.311583,225.175781,220千伏正母线,227.777344,7.4,59,1032.1,5.2,88,0
2019/1/3 13:50,2019,Y地市,Y01变电站,220kV,1号主变,29.003906,88.289268,23.914469,230.273438,220千伏正母线,227.390625,7.5,59,1032,5.2,88,0
2019/1/3 14:00,2019,Y地市,Y01变电站,220kV,1号主变,29.003906,87.552406,23.11062,228.867188,220千伏正母线,227.648438,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 14:10,2019,Y地市,Y01变电站,220kV,1号主变,29.150391,85.341827,9.847134,216.210938,220千伏正母线,227.519531,7.5,60,1032,4.1,108,0
2019/1/3 14:20,2019,Y地市,Y01变电站,220kV,1号主变,29.150391,85.542793,9.378222,215.683594,220千伏正母线,227.841797,7.5,59,1031.9,4.4,77,0
2019/1/3 14:30,2019,Y地市,Y01变电站,220kV,1号主变,29.121094,85.609779,10.583994,217.617188,220千伏正母线,228.164062,7.6,59,1031.9,4.4,77,0
2019/1/3 14:40,2019,Y地市,Y01变电站,220kV,1号主变,29.179688,86.413628,10.985918,219.726562,220千伏正母线,227.90625,7.6,60,1031.8,4.4,77,0
2019/1/3 14:50,2019,Y地市,Y01变电站,220kV,1号主变,29.179688,87.217476,10.717969,220.78125,220千伏正母线,227.583984,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 15:00,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,86.480614,10.517007,218.144531,220千伏正母线,228.099609,7.6,60,1031.8,5.1,90,0
2019/1/3 15:10,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,88.021317,10.851944,222.1875,220千伏正母线,227.841797,7.7,60,1031.8,3.7,88,0
2019/1/3 15:20,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,86.279648,8.976299,219.023438,220千伏正母线,227.648438,7.6,60,1031.8,4.7,100,0
2019/1/3 15:30,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,86.346634,7.837515,215.507812,220千伏正母线,228.099609,7.6,61,1031.8,4.7,100,0
2019/1/3 15:40,2019,Y地市,Y01变电站,220kV,1号主变,29.296875,85.006889,7.167642,213.046875,220千伏正母线,228.615234,7.6,60,1031.8,5,93,0
2019/1/3 15:50,2019,Y地市,Y01变电站,220kV,1号主变,29.296875,86.346634,8.4404,219.375,220千伏正母线,227.648438,7.5,61,1031.7,5,93,0
2019/1/3 16:00,2019,Y地市,Y01变电站,220kV,1号主变,29.326172,84.270027,4.287188,214.453125,220千伏正母线,228.228516,7.5,61,1031.8,5,93,0
2019/1/3 16:10,2019,Y地市,Y01变电站,220kV,1号主变,29.326172,81.657524,3.215391,206.191406,220千伏正母线,228.164062,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 16:20,2019,Y地市,Y01变电站,220kV,1号主变,29.384766,80.78669,2.47853,204.257812,220千伏正母线,227.712891,7.5,61,1031.8,4.8,93,0
2019/1/3 16:30,2019,Y地市,Y01变电站,220kV,1号主变,29.414062,78.911049,2.74648,196.347656,220千伏正母线,228.615234,7.5,62,1031.9,4.8,93,0
2019/1/3 16:40,2019,Y地市,Y01变电站,220kV,1号主变,29.355469,75.092773,2.612505,188.789062,220千伏正母线,228.9375,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 16:50,2019,Y地市,Y01变电站,220kV,1号主变,29.267578,74.154945,2.411543,186.328125,220千伏正母线,229.066406,7.4,63,1032,4.8,93,0
2019/1/3 17:00,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,70.403656,-1.205771,178.59375,220千伏正母线,229.001953,7.4,63,1032,4.8,93,0
2019/1/3 17:10,2019,Y地市,Y01变电站,220kV,1号主变,29.208984,68.260063,9.780147,174.199219,220千伏正母线,228.679688,7.4,63,1032,3.1,80,0
2019/1/3 17:20,2019,Y地市,Y01变电站,220kV,1号主变,29.179688,69.599808,9.378222,174.375,220千伏正母线,229.066406,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 17:30,2019,Y地市,Y01变电站,220kV,1号主变,29.179688,68.461029,9.177261,168.925781,220千伏正母线,229.453125,7.3,64,1032,3.7,108,0
2019/1/3 17:40,2019,Y地市,Y01变电站,220kV,1号主变,29.326172,69.130898,9.244248,175.429688,220千伏正母线,229.259766,7.3,64,1032,4.5,99,0
2019/1/3 17:50,2019,Y地市,Y01变电站,220kV,1号主变,29.326172,69.130898,9.914122,177.011719,220千伏正母线,229.324219,7.3,63,1031.9,4.5,99,0
2019/1/3 18:00,2019,Y地市,Y01变电站,220kV,1号主变,29.267578,69.264877,8.909311,174.199219,220千伏正母线,229.388672,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 18:10,2019,Y地市,Y01变电站,220kV,1号主变,29.267578,70.202698,10.383033,176.660156,220千伏正母线,229.324219,7.3,64,1031.9,4.1,104,0
2019/1/3 18:20,2019,Y地市,Y01变电站,220kV,1号主变,29.208984,71.27449,11.052905,178.242188,220千伏正母线,229.195312,7.3,64,1032,4.1,104,0
2019/1/3 18:30,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,69.599808,10.182071,176.132812,220千伏正母线,229.324219,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 18:40,2019,Y地市,Y01变电站,220kV,1号主变,29.326172,72.882187,10.517007,180.878906,220千伏正母线,229.453125,7.3,64,1032.3,5.5,105,0
2019/1/3 18:50,2019,Y地市,Y01变电站,220kV,1号主变,29.296875,71.542442,17.081762,181.582031,220千伏正母线,229.582031,7.3,65,1032.4,5.5,105,0
2019/1/3 19:00,2019,Y地市,Y01变电站,220kV,1号主变,29.296875,71.87738,13.799385,185.097656,220千伏正母线,228.808594,7.3,65,1032.3,5.5,105,0
2019/1/3 19:10,2019,Y地市,Y01变电站,220kV,1号主变,29.296875,71.743408,12.861563,181.230469,220千伏正母线,229.582031,7.3,66,1032.4,3.5,91,0
2019/1/3 19:20,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,72.078339,12.325665,181.582031,220千伏正母线,229.324219,7.3,66,1032.4,3.5,98,0
2019/1/3 19:30,2019,Y地市,Y01变电站,220kV,1号主变,29.208984,71.87738,13.062525,181.757812,220千伏正母线,229.582031,7.3,67,1032.3,4.2,82,0
2019/1/3 19:40,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,71.140518,12.191689,180.351562,220千伏正母线,229.001953,7.3,67,1032.3,4.2,82,0
2019/1/3 19:50,2019,Y地市,Y01变电站,220kV,1号主变,29.179688,71.475456,12.325665,181.230469,220千伏正母线,229.195312,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 20:00,2019,Y地市,Y01变电站,220kV,1号主变,29.150391,69.197884,10.583994,173.144531,220千伏正母线,229.582031,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 20:10,2019,Y地市,Y01变电站,220kV,1号主变,29.121094,68.327049,9.847134,173.320312,220千伏正母线,228.873047,7.3,68,1032.1,4,103,0
2019/1/3 20:20,2019,Y地市,Y01变电站,220kV,1号主变,29.091797,68.193077,9.914122,171.738281,220千伏正母线,228.615234,7.3,67,1031.9,4.2,96,0
2019/1/3 20:30,2019,Y地市,Y01变电站,220kV,1号主变,29.091797,69.264877,9.512197,172.617188,220千伏正母线,229.517578,7.3,67,1031.7,4.8,103,0
2019/1/3 20:40,2019,Y地市,Y01变电站,220kV,1号主变,29.0625,67.389229,8.909311,168.222656,220千伏正母线,229.710938,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 20:50,2019,Y地市,Y01变电站,220kV,1号主变,29.0625,65.245636,9.043286,166.113281,220千伏正母线,229.904297,7.4,67,1031.5,4.9,107,0
2019/1/3 21:00,2019,Y地市,Y01变电站,220kV,1号主变,29.003906,65.513588,7.837515,162.597656,220千伏正母线,229.582031,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 21:10,2019,Y地市,Y01变电站,220kV,1号主变,29.033203,63.972878,7.770527,162.246094,220千伏正母线,229.517578,7.3,67,1031.3,3.7,113,0
2019/1/3 21:20,2019,Y地市,Y01变电站,220kV,1号主变,29.179688,62.164219,6.96668,156.445312,220千伏正母线,229.259766,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 21:30,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,60.824474,7.033667,151.699219,220千伏正母线,229.453125,7.2,68,1031.7,3.7,113,0
2019/1/3 21:40,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,58.94883,6.028858,148.535156,220千伏正母线,228.9375,7.2,69,1031.4,3.7,113,0
2019/1/3 21:50,2019,Y地市,Y01变电站,220kV,1号主变,29.208984,57.877033,6.095845,146.074219,220千伏正母线,229.710938,7.1,69,1031.3,3.7,113,0
2019/1/3 22:00,2019,Y地市,Y01变电站,220kV,1号主变,29.238281,56.805237,5.22501,141.503906,220千伏正母线,229.96875,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 22:10,2019,Y地市,Y01变电站,220kV,1号主变,29.121094,56.805237,5.358984,138.339844,220千伏正母线,228.9375,7.1,70,1031.1,2.5,87,0
2019/1/3 22:20,2019,Y地市,Y01变电站,220kV,1号主变,29.0625,55.063564,4.823086,137.636719,220千伏正母线,229.582031,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 22:30,2019,Y地市,Y01变电站,220kV,1号主变,29.0625,52.585033,4.48815,134.296875,220千伏正母线,229.517578,7.1,70,1030.6,3.3,94,0
2019/1/3 22:40,2019,Y地市,Y01变电站,220kV,1号主变,29.121094,52.652023,7.435591,129.023438,220千伏正母线,230.484375,7.1,70,1030.8,3.3,94,0
2019/1/3 22:50,2019,Y地市,Y01变电站,220kV,1号主变,29.121094,50.50843,7.435591,125.683594,220千伏正母线,229.001953,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 23:00,2019,Y地市,Y01变电站,220kV,1号主变,29.121094,49.50362,7.770527,123.75,220千伏正母线,229.324219,7.2,70,1030.7,3.3,94,0
2019/1/3 23:10,2019,Y地市,Y01变电站,220kV,1号主变,29.033203,48.96772,7.167642,123.398438,220千伏正母线,229.259766,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 23:20,2019,Y地市,Y01变电站,220kV,1号主变,29.033203,46.221241,6.899693,116.542969,220千伏正母线,229.001953,7.1,70,1030.4,3,111,0
2019/1/3 23:30,2019,Y地市,Y01变电站,220kV,1号主变,28.447266,45.752331,6.564756,116.542969,220千伏正母线,228.808594,7.1,70,1030.4,3,111,0
2019/1/3 23:40,2019,Y地市,Y01变电站,220kV,1号主变,28.359375,44.546558,5.96187,114.257812,220千伏正母线,229.517578,7.1,71,1030,3,111,0
2019/1/3 23:50,2019,Y地市,Y01变电站,220kV,1号主变,28.212891,46.891113,5.827896,118.828125,220千伏正母线,228.035156,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 0:00,2019,Z地市,Z01变电站,500,2号主变,30.615234,299.294983,-44.148293,340.429962,500kVII母线,517.570801,1.6,68,1035.4,5.1,354,0
2019/1/1 0:10,2019,Z地市,Z01变电站,500,2号主变,30.493164,277.068604,-42.930408,321.386993,500kVII母线,517.063354,1.6,70,1035.5,4.1,351,0
2019/1/1 0:20,2019,Z地市,Z01变电站,500,2号主变,30.371094,266.716583,-44.452763,309.375244,500kVII母线,516.555908,1.6,71,1035.6,4.2,343,0
2019/1/1 0:30,2019,Z地市,Z01变电站,500,2号主变,30.249023,260.322693,-49.933243,296.777588,500kVII母线,516.048523,1.6,71,1035.6,4.2,343,0
2019/1/1 0:40,2019,Z地市,Z01变电站,500,2号主变,30.249023,267.630005,-48.106415,306.738525,500kVII母线,516.555908,1.6,71,1035.6,4.2,343,0
2019/1/1 0:50,2019,Z地市,Z01变电站,500,2号主变,30.126953,266.107635,-49.324299,303.515869,500kVII母线,516.555908,1.5,70,1035.6,4.4,348,0
2019/1/1 1:00,2019,Z地市,Z01变电站,500,2号主变,30.004883,258.800323,-50.846653,296.777588,500kVII母线,516.555908,1.5,68,1035.6,5.3,349,0
2019/1/1 1:10,2019,Z地市,Z01变电站,500,2号主变,29.760742,253.928802,-50.846653,287.695557,500kVII母线,516.048523,1.4,67,1035.7,5.9,349,0
2019/1/1 1:20,2019,Z地市,Z01变电站,500,2号主变,29.638672,250.275146,-50.846653,284.4729,500kVII母线,516.048523,1.3,66,1035.7,6,351,0
2019/1/1 1:30,2019,Z地市,Z01变电站,500,2号主变,29.516602,228.657715,-55.109249,265.136932,500kVII母线,516.048523,1.3,66,1035.6,6,351,0
2019/1/1 1:40,2019,Z地市,Z01变电站,500,2号主变,29.272461,229.571121,-54.500305,260.742401,500kVII母线,515.541077,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 1:50,2019,Z地市,Z01变电站,500,2号主变,29.150391,219.828049,-56.631603,255.468964,500kVII母线,515.541077,1.2,64,1035.7,6,351,0
2019/1/1 2:00,2019,Z地市,Z01变电站,500,2号主变,29.02832,216.174393,-56.327133,251.074417,500kVII母线,516.048523,1.2,63,1035.7,6,351,0
2019/1/1 2:10,2019,Z地市,Z01变电站,500,2号主变,28.78418,203.691086,-56.631603,238.183792,500kVII母线,516.048523,1.1,64,1035.8,4,338,0
2019/1/1 2:20,2019,Z地市,Z01变电站,500,2号主变,28.662109,199.428497,-59.067371,234.961136,500kVII母线,516.048523,1.1,64,1035.8,5.1,355,0
2019/1/1 2:30,2019,Z地市,Z01变电站,500,2号主变,28.540039,205.822388,-58.153957,240.820511,500kVII母线,516.048523,1.1,64,1035.6,5.1,355,0
2019/1/1 2:40,2019,Z地市,Z01变电站,500,2号主变,28.417969,206.735794,-58.762901,240.820511,500kVII母线,516.048523,1,63,1035.6,5.1,355,0
2019/1/1 2:50,2019,Z地市,Z01变电站,500,2号主变,28.173828,203.082153,-59.980785,239.648636,500kVII母线,516.048523,1,64,1035.5,5.4,354,0
2019/1/1 3:00,2019,Z地市,Z01变电站,500,2号主变,28.051758,206.431335,-59.067371,244.043167,500kVII母线,516.048523,1,64,1035.5,5.4,354,0
2019/1/1 3:10,2019,Z地市,Z01变电站,500,2号主变,27.929688,195.470367,-60.285255,233.496277,500kVII母线,515.541077,0.9,65,1035.3,4.1,1,0
2019/1/1 3:20,2019,Z地市,Z01变电站,500,2号主变,27.807617,201.864258,-61.198669,235.840042,500kVII母线,515.541077,0.9,65,1035.3,4.2,352,0
2019/1/1 3:30,2019,Z地市,Z01变电站,500,2号主变,27.685547,203.386612,-60.285255,238.76973,500kVII母线,516.048523,0.9,65,1035.1,4.2,352,0
2019/1/1 3:40,2019,Z地市,Z01变电站,500,2号主变,27.563477,202.777679,-58.762901,234.668167,500kVII母线,516.048523,0.9,65,1035.1,4.2,352,0
2019/1/1 3:50,2019,Z地市,Z01变电站,500,2号主变,27.563477,203.691086,-58.762901,237.304886,500kVII母线,516.048523,0.8,66,1035,4.2,352,0
2019/1/1 4:00,2019,Z地市,Z01变电站,500,2号主变,27.441406,196.079315,-60.589725,232.324402,500kVII母线,516.048523,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 4:10,2019,Z地市,Z01变电站,500,2号主变,27.319336,196.383789,-60.589725,231.738464,500kVII母线,516.048523,0.8,68,1034.8,3.4,0,0
2019/1/1 4:20,2019,Z地市,Z01变电站,500,2号主变,27.075195,195.470367,-60.285255,233.789246,500kVII母线,516.048523,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 4:30,2019,Z地市,Z01变电站,500,2号主变,26.953125,199.428497,-60.285255,237.304886,500kVII母线,516.048523,0.8,68,1034.8,3.5,24,0
2019/1/1 4:40,2019,Z地市,Z01变电站,500,2号主变,26.831055,203.082153,-61.198669,238.76973,500kVII母线,516.048523,0.8,69,1034.7,3.5,24,0
2019/1/1 4:50,2019,Z地市,Z01变电站,500,2号主变,26.708984,195.774841,-63.025494,233.789246,500kVII母线,516.048523,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 5:00,2019,Z地市,Z01变电站,500,2号主变,26.708984,208.867096,-61.503139,244.629105,500kVII母线,516.555908,0.8,71,1034.6,3.5,24,0
2019/1/1 5:10,2019,Z地市,Z01变电站,500,2号主变,26.586914,206.735794,-62.416553,244.043167,500kVII母线,516.555908,0.8,70,1034.6,4,15,0
2019/1/1 5:20,2019,Z地市,Z01变电站,500,2号主变,26.342773,209.780502,-60.589725,246.679886,500kVII母线,516.555908,0.8,71,1034.7,4,15,0
2019/1/1 5:30,2019,Z地市,Z01变电站,500,2号主变,26.342773,217.392288,-60.589725,254.590057,500kVII母线,516.555908,0.8,71,1034.7,4,15,0
2019/1/1 5:40,2019,Z地市,Z01变电站,500,2号主变,26.220703,222.872757,-63.938908,237.890823,500kVII母线,516.555908,0.8,71,1034.8,4,15,0
2019/1/1 5:50,2019,Z地市,Z01变电站,500,2号主变,26.220703,213.129684,-59.067371,254.297089,500kVII母线,516.555908,0.8,72,1035,4,15,0
2019/1/1 6:00,2019,Z地市,Z01变电站,500,2号主变,26.098633,224.699585,-59.067371,265.136932,500kVII母线,516.048523,0.7,72,1035.1,4,15,0
2019/1/1 6:10,2019,Z地市,Z01变电站,500,2号主变,25.976562,232.006897,-58.762901,272.75412,500kVII母线,516.555908,0.8,72,1035.3,2.7,345,0
2019/1/1 6:20,2019,Z地市,Z01变电站,500,2号主变,25.976562,235.356079,-58.153957,269.238495,500kVII母线,516.555908,0.7,72,1035.4,2.7,345,0
2019/1/1 6:30,2019,Z地市,Z01变电站,500,2号主变,25.976562,239.923141,-55.109249,282.12915,500kVII母线,516.048523,0.7,71,1035.5,2.7,345,0
2019/1/1 6:40,2019,Z地市,Z01变电站,500,2号主变,25.732422,236.573959,-57.849487,278.027557,500kVII母线,516.555908,0.7,72,1035.6,2.7,345,0
2019/1/1 6:50,2019,Z地市,Z01变电站,500,2号主变,25.732422,253.624329,-55.109249,292.383057,500kVII母线,516.048523,0.7,73,1035.7,2.7,345,0
2019/1/1 7:00,2019,Z地市,Z01变电站,500,2号主变,25.732422,266.412109,-49.019829,311.718994,500kVII母线,516.048523,0.7,72,1035.8,2.7,351,0
2019/1/1 7:10,2019,Z地市,Z01变电站,500,2号主变,25.732422,272.501526,-42.930408,312.890869,500kVII母线,516.555908,0.7,72,1035.9,2,346,0
2019/1/1 7:20,2019,Z地市,Z01变电站,500,2号主变,25.610352,299.903931,-35.623104,340.722931,500kVII母线,517.063354,0.7,71,1036.1,2.2,356,0
2019/1/1 7:30,2019,Z地市,Z01变电站,500,2号主变,25.610352,291.378723,-38.667816,326.9534,500kVII母线,517.570801,0.8,71,1036.3,2.2,356,0
2019/1/1 7:40,2019,Z地市,Z01变电站,500,2号主变,25.610352,308.733582,-31.360512,344.824493,500kVII母线,517.570801,0.8,70,1036.4,2.2,356,0
2019/1/1 7:50,2019,Z地市,Z01变电站,500,2号主变,25.610352,298.686035,-32.578396,333.98465,500kVII母线,517.063354,0.9,71,1036.4,2.2,356,0
2019/1/1 8:00,2019,Z地市,Z01变电站,500,2号主变,25.610352,304.775452,-32.578396,349.511993,500kVII母线,517.570801,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 8:10,2019,Z地市,Z01变电站,500,2号主变,25.610352,294.423431,-40.79911,309.961182,500kVII母线,518.585632,1,71,1036.6,1.6,337,0
2019/1/1 8:20,2019,Z地市,Z01变电站,500,2号主变,25.610352,282.853546,-32.273926,320.508087,500kVII母线,518.585632,1,69,1036.8,1.6,355,0
2019/1/1 8:30,2019,Z地市,Z01变电站,500,2号主变,25.610352,291.683197,-33.49181,305.56665,500kVII母线,518.078186,1.1,68,1036.8,1.6,355,0
2019/1/1 8:40,2019,Z地市,Z01变电站,500,2号主变,25.610352,276.76413,-30.75157,316.992432,500kVII母线,518.078186,1.2,69,1036.7,1.6,355,0
2019/1/1 8:50,2019,Z地市,Z01变电站,500,2号主变,25.610352,275.24176,-28.924744,310.547119,500kVII母线,517.570801,1.3,66,1036.7,2.1,10,0
2019/1/1 9:00,2019,Z地市,Z01变电站,500,2号主变,25.610352,282.853546,-27.097918,310.840088,500kVII母线,518.078186,1.3,65,1036.8,3.4,340,0
2019/1/1 9:10,2019,Z地市,Z01变电站,500,2号主变,25.610352,284.984833,-26.488976,305.56665,500kVII母线,517.570801,1.4,63,1036.8,2.6,12,0
2019/1/1 9:20,2019,Z地市,Z01变电站,500,2号主变,25.610352,273.719421,-24.966621,304.980713,500kVII母线,518.078186,1.5,62,1036.8,3.1,0,0
2019/1/1 9:30,2019,Z地市,Z01变电站,500,2号主变,25.732422,284.375916,-27.70686,302.929932,500kVII母线,517.063354,1.5,63,1036.8,3.1,0,0
2019/1/1 9:40,2019,Z地市,Z01变电站,500,2号主变,25.732422,277.982025,-29.533686,298.242432,500kVII母线,517.063354,1.9,62,1036.6,3.1,0,0
2019/1/1 9:50,2019,Z地市,Z01变电站,500,2号主变,25.732422,280.72226,-28.011332,309.668213,500kVII母线,517.063354,2.4,60,1036.6,3.1,0,0
2019/1/1 10:00,2019,Z地市,Z01变电站,500,2号主变,25.854492,277.068604,-24.662149,310.840088,500kVII母线,517.570801,2.8,59,1036.5,3.1,0,0
2019/1/1 10:10,2019,Z地市,Z01变电站,500,2号主变,25.854492,284.680359,-21.312969,329.004181,500kVII母线,517.063354,3.1,58,1036.3,1.6,329,0
2019/1/1 10:20,2019,Z地市,Z01变电站,500,2号主变,25.854492,269.456818,-27.097918,289.746338,500kVII母线,516.555908,3.1,55,1036.2,3.6,317,0
2019/1/1 10:30,2019,Z地市,Z01变电站,500,2号主变,25.854492,276.155182,-23.444265,319.043243,500kVII母线,516.555908,3.1,56,1036.1,3.9,325,0
2019/1/1 10:40,2019,Z地市,Z01变电站,500,2号主变,25.976562,272.501526,-23.139795,319.336212,500kVII母线,516.555908,3.3,55,1035.9,4.7,8,0
2019/1/1 10:50,2019,Z地市,Z01变电站,500,2号主变,26.098633,270.674713,-27.40239,302.051025,500kVII母线,517.063354,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 11:00,2019,Z地市,Z01变电站,500,2号主变,26.098633,261.845062,-30.142628,292.383057,500kVII母线,517.063354,3.8,54,1035.7,4.7,8,0
2019/1/1 11:10,2019,Z地市,Z01变电站,500,2号主变,26.098633,246.317032,-34.40522,276.855682,500kVII母线,517.570801,3.9,53,1035.4,4.5,16,0
2019/1/1 11:20,2019,Z地市,Z01变电站,500,2号主变,26.098633,242.358902,-36.232048,276.855682,500kVII母线,517.063354,4.1,54,1035.1,4.5,312,0
2019/1/1 11:30,2019,Z地市,Z01变电站,500,2号主变,26.342773,238.096313,-40.79911,269.824432,500kVII母线,517.570801,4.2,51,1034.8,4.5,312,0
2019/1/1 11:40,2019,Z地市,Z01变电站,500,2号主变,26.342773,229.875595,-38.667816,277.734589,500kVII母线,517.570801,4.3,51,1034.5,4.7,326,0
2019/1/1 11:50,2019,Z地市,Z01变电站,500,2号主变,26.342773,225.004059,-42.321468,254.590057,500kVII母线,517.063354,4.3,50,1034.2,5.1,325,0
2019/1/1 12:00,2019,Z地市,Z01变电站,500,2号主变,26.464844,194.252487,-44.452763,229.980652,500kVII母线,516.555908,4.8,48,1034.1,5.4,17,0
